Name,RAdeg,DEdeg,z,SiIV-BI,SiIV-BIO,SiIV-EW,SiIV-vmin,SiIV-vmax,SiIV-fdeep,CIV-BI,CIV-BIO,CIV-EW,CIV-vmin,CIV-vmax,CIV-fdeep,AlIII-BI,AlIII-BIO,AlIII-EW,AlIII-vmin,AlIII-vmax,AlIII-fdeep,MgII-BI,MgII-BIO,MgII-EW,MgII-vmin,MgII-vmax,MgII-fdeep,SiIV-EmL,CIV-EmL,AlIII-EmL,MgII-EmL,SiIV-BMBB,CIV-BMBB,AlIII-BMBB,MgII-BMBB,CIV4-BWA,SN1700,logF1400,logF2500,ra,dec,mjd,plate,fiberid,Separation
160546.39+262833.3,241.443306,26.475944,2.46,0.0,0.0,0.0,,,,25.5,25.5,-6.0,-2967,-5175,0.62,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,6.9,-27.0,-26.86,241.44331,26.475944,52822,1392,10,0.012889751403834119
160552.36+294914.0,241.468197,29.820567,1.91,0.0,0.0,0.0,,,,0.0,3.2,-3.2,43,-2028,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,5.0,-27.57,-27.44,241.4682,29.820567,53496,1578,616,0.009369939587433025
160552.97+292141.4,241.470711,29.361519,2.33,0.0,0.0,0.0,,,,418.7,418.7,-15.1,-4104,-11898,0.62,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,17.6,-26.72,-26.47,241.47071,29.361519,53496,1578,552,0.0031375558682177527
160553.99+374031.1,241.474963,37.675331,2.79,0.0,0.0,0.0,,,,2.2,2.2,-4.6,-4176,-6246,0.43,,,,,,,,,,,,,0,1,1,0,,0,,,0,3.7,-27.65,,241.47496,37.675333,52761,1055,216,0.011176281818566381
160613.99+314143.4,241.558299,31.695405,2.05,0.0,0.0,0.0,,,,0.0,230.7,-5.9,-1722,-4621,0.31,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,11.3,-27.06,-26.91,241.5583,31.695405,52826,1405,579,0.0030630716284128414
160619.95+275839.1,241.583133,27.977555,3.7,0.0,0.0,0.0,,,,8.5,8.5,-3.4,-12801,-15005,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,2.9,-27.53,,241.58313,27.977555,53496,1578,89,0.009537819621975958
160622.00+071849.9,241.591696,7.313866,2.09,1842.1,1842.1,-12.1,-6480,-11997,0.45,4007.4,4007.4,-31.3,-5694,-18717,0.4,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,0,0,,,0,15.5,-26.99,-26.73,241.5917,7.3138656,53498,1730,300,0.01435524371620775
160627.56+445503.2,241.614869,44.917573,2.83,127.6,1535.0,-22.6,68,-16276,0.88,216.5,701.3,-23.2,26,-5220,0.93,0.0,215.7,-9.8,14,-2540,0.78,,,,,,,1,1,1,0,0,0,0,,0,4.7,-27.6,,241.61487,44.917572,52753,1169,38,0.004411195336166117
160630.74+430543.0,241.628113,43.095285,2.39,715.4,868.7,-8.0,-2613,-7581,0.17,3854.3,5446.0,-38.8,-1205,-16100,0.48,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,0,0,,,0,8.9,-27.0,-26.84,241.62811,43.095286,52756,1170,455,0.008669179426032311
160637.87+535008.4,241.657796,53.835691,2.94,0.0,0.0,0.0,,,,4313.2,4313.2,-28.3,-10750,-21624,0.61,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,8.6,-27.45,,241.65783,53.835677,52055,621,487,0.08807457784256993
160649.24+451051.6,241.705186,45.181019,2.83,0.0,0.0,0.0,,,,1024.9,1024.9,-13.7,-5520,-15240,0.07,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,16.8,-26.97,,241.70521,45.181019,52443,814,359,0.06090070219393983
160649.97+491407.4,241.708234,49.235404,1.99,0.0,0.0,0.0,,,,1630.7,1630.7,-20.5,-4024,-15125,0.24,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,13.3,-27.0,-26.86,241.70826,49.235416,52054,622,363,0.07484283753928783
160705.16+533558.6,241.771508,53.599613,3.65,0.0,0.0,0.0,,,,290.9,290.9,-5.3,-15257,-20896,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,15.5,-26.76,,241.77153,53.599603,52055,621,486,0.059202414833952874
160714.70+303427.2,241.81126,30.574228,1.84,942.1,942.1,-10.0,-5496,-8670,0.7,1155.5,1155.5,-15.5,-4641,-9195,0.76,197.7,197.7,-6.1,-4929,-7895,0.09,0.0,0.0,0.0,,,,1,0,1,0,0,0,0,,0,3.9,-27.49,-27.32,241.81126,30.574228,52826,1405,107,0.0
160730.69+084501.8,241.87788,8.750523,1.49,,,,,,,0.0,152.4,-6.0,-23,-2646,0.37,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,8.7,,-26.66,241.87788,8.7505225,53498,1730,367,0.0017999999956672093
160733.97+243926.4,241.891576,24.657354,1.66,,,,,,,1217.4,1217.4,-14.4,-6954,-15433,0.21,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,11.3,,-26.82,241.89158,24.657354,53533,1656,111,0.013086992928618004
160744.30+513736.2,241.9346,51.626749,2.25,293.7,590.9,-19.1,9,-21766,0.81,0.0,1686.0,-15.8,36,-4727,0.64,1387.7,1390.7,-19.5,24,-25044,0.43,0.0,0.0,0.0,,,,1,1,1,0,0,0,0,,0,2.6,-27.65,-27.31,241.93463,51.626762,52375,620,604,0.08176304463120487
160754.46+465804.8,241.976934,46.968002,3.12,0.0,0.0,0.0,,,,118.9,692.3,-7.2,-1772,-5706,0.19,0.0,0.0,0.0,,,,,,,,,,0,1,0,0,,0,,,0,6.7,-27.43,,241.97692,46.968005,52354,813,116,0.03604911699058192
160828.33+535251.9,242.118045,53.881093,2.96,6350.9,9022.5,-48.9,-160,-13405,0.89,5487.7,7960.4,-54.7,-133,-15031,0.83,255.4,502.0,-10.2,-2560,-5390,0.68,,,,,,,1,1,1,0,0,0,0,,0,6.2,-27.53,,242.11808,53.881099,52055,621,595,0.07734945721069918
160846.06+495710.8,242.191943,49.953009,2.03,0.0,0.0,0.0,,,,55.0,55.0,-3.1,-13244,-15861,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,7.7,-27.3,-27.07,242.19195,49.953024,52054,622,426,0.05638170034577264
160847.73+402801.8,242.198878,40.467182,2.0,0.0,0.0,0.0,,,,0.0,628.6,-7.1,-376,-3344,0.37,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,16.1,-26.78,-26.64,242.19888,40.467183,52824,1335,15,0.00655470104973645
160910.41+223613.3,242.293389,22.603719,1.59,,,,,,,105.5,105.5,-6.3,-6425,-8839,0.49,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,6.5,,-26.98,242.29339,22.603719,53534,1852,178,0.003323467073383636
160915.74+383726.2,242.315601,38.62395,3.81,1789.8,1789.8,-18.1,-4551,-18609,0.56,6789.8,6789.8,-44.8,-4455,-19270,0.66,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,0,0,,,0,2.6,-27.47,,242.3156,38.623959,52761,1055,588,0.032521844183430064
160916.58+500643.4,242.319092,50.112061,1.81,0.0,0.0,0.0,,,,204.6,911.3,-8.2,-1662,-5803,0.28,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,5.9,-27.35,-27.2,242.31909,50.112074,52051,623,310,0.04702721784692496
160941.78+425157.8,242.424124,42.866076,4.06,0.0,0.0,0.0,,,,543.1,543.1,-11.3,-10474,-17637,0.31,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,1.8,-27.46,,242.42412,42.866076,52756,1170,154,0.010554419782264693
160943.35+522550.8,242.430636,52.430798,2.72,0.0,0.0,0.0,,,,0.0,569.1,-12.5,-1642,-4886,0.74,0.0,0.0,0.0,,,,,,,,,,0,1,0,0,,0,,,0,14.0,-27.0,,242.43061,52.430816,52051,623,352,0.08634808204682294
160950.72+532909.5,242.461368,53.485984,1.72,,0.0,0.0,,,,0.0,9.9,-2.7,-2101,-4309,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,21.1,-26.75,-26.63,242.46135,53.485985,52055,621,534,0.038724954486668774
160953.06+293738.5,242.471123,29.627363,3.05,0.0,0.0,0.0,,,,51.7,51.7,-4.1,-22522,-24786,0.27,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,5.8,-27.51,,242.47112,29.627363,52876,1406,228,0.009387996470035251
161013.07+452850.3,242.554494,45.480643,3.65,6306.1,8981.9,-67.0,7,-25061,0.67,9914.9,12045.4,-74.6,34,-24828,0.65,1333.5,3480.6,-31.6,23,-8534,0.57,,,,,,,1,1,1,0,0,0,0,,0,9.9,-27.15,,242.5545,45.480621,52443,814,423,0.08063501964990795
161014.56+232804.7,242.560668,23.467989,1.68,,,,,,,797.9,797.9,-19.6,-3725,-9176,0.71,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,2.5,,-27.4,242.56067,23.467989,53534,1852,572,0.006604435379381678
161017.99+373225.5,242.574965,37.540429,1.99,0.0,0.0,0.0,,,,0.0,157.1,-6.1,-1452,-4351,0.38,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,7.7,-27.16,-27.02,242.57497,37.540423,52761,1055,4,0.02588953135681606
161019.63+072045.9,242.581806,7.346091,1.88,0.0,0.0,0.0,,,,9.4,9.4,-2.6,-11991,-14196,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,11.5,-27.18,-26.83,242.58181,7.3460915,53498,1730,165,0.014394787633261501
161019.72+425908.0,242.58217,42.985583,1.5,,,,,,,31.5,31.5,-6.1,-2933,-5073,0.58,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,5.8,,-27.12,242.58217,42.985583,52756,1170,159,0.0
161023.78+420636.4,242.599117,42.110113,1.75,0.0,0.0,0.0,,,,0.0,697.6,-11.5,-1143,-4456,0.77,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,8.1,-27.49,-26.75,242.59912,42.110112,52756,1170,195,0.008783684937843535
161043.94+270727.5,242.683104,27.124323,2.2,0.0,0.0,0.0,,,,3430.1,3430.1,-28.3,-7406,-24129,0.35,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,8.6,-27.2,-26.93,242.6831,27.124323,53495,1577,220,0.012816278356306046
161059.92+332711.8,242.749673,33.453301,1.82,0.0,0.0,0.0,,,,90.1,90.1,-6.1,-3330,-5676,0.56,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,8.6,-27.21,-27.03,242.74967,33.4533,53144,1419,616,0.009703345792842506
161107.48+504031.9,242.7812,50.675547,0.73,,,,,,,,,,,,,,,,,,,301.0,301.0,-17.9,-9388,-11801,0.77,0,0,0,1,,,,0,0,,,-27.92,242.78123,50.675497,52051,623,268,0.19257244767616033
161117.97+522242.5,242.824885,52.378478,1.79,0.0,0.0,0.0,,,,20.9,20.9,-2.7,-11619,-13893,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,11.6,-27.12,-26.91,242.82491,52.378459,52055,621,39,0.08773225133509284
161126.20+412452.7,242.859205,41.414657,1.66,,,,,,,0.0,282.5,-6.4,-1026,-3856,0.39,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,11.5,,-26.67,242.85921,41.414657,52753,1171,358,0.0134989536982646
161148.49+335934.7,242.952063,33.992995,1.72,,,,,,,2542.6,2542.6,-21.0,-6004,-11866,0.81,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,6.0,-27.32,-27.09,242.95206,33.992994,53436,1683,190,0.009650921100213686
161206.96+283409.9,243.029029,28.569427,2.31,0.0,0.0,0.0,,,,2915.7,2915.7,-21.3,-8212,-16137,0.66,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,13.0,-27.0,-26.97,243.02903,28.569426,53495,1577,537,0.004791250450963322
161231.71+250323.6,243.132154,25.056567,3.77,0.0,0.0,0.0,,,,1174.7,1174.7,-12.2,-5188,-10499,0.43,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,1,,,0,3.7,-27.44,,243.13215,25.056567,53493,1575,317,0.013044817530163927
161239.45+222321.0,243.164381,22.389178,1.88,0.0,0.0,0.0,,,,2306.1,3707.3,-25.1,-1345,-8108,0.86,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,4.5,-27.37,-27.19,243.16438,22.389178,53534,1852,61,0.0033286247051178366
161241.44+245234.8,243.17267,24.876346,2.13,0.0,0.0,0.0,,,,345.1,345.1,-5.6,-8441,-11681,0.21,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,9.4,-27.19,-26.81,243.17267,24.876346,53493,1575,310,0.0
161248.74+340219.5,243.20309,34.038763,3.17,0.0,0.0,0.0,,,,3395.9,3395.9,-27.5,-5158,-19077,0.21,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,8.2,-27.26,,243.20309,34.038762,53436,1683,180,0.003600000014234412
161250.24+453300.3,243.209356,45.550103,3.89,0.0,0.0,0.0,,,,18.4,18.4,-2.3,-4703,-6980,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,4.3,-27.36,,243.20934,45.550089,52443,814,495,0.06455376203564166
161250.59+465153.1,243.210805,46.864765,2.03,0.0,0.0,0.0,,,,30.5,30.5,-2.9,-12907,-15317,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,8.1,-27.18,-27.06,243.21084,46.864784,52354,813,38,0.11000098773269944
161259.66+320330.1,243.248598,32.058375,2.13,0.0,0.0,0.0,,,,196.1,196.1,-5.2,-8132,-11511,0.02,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,14.0,-27.07,-26.81,243.2486,32.058375,53146,1420,323,0.006102055862317347
161344.82+413557.3,243.436758,41.599252,3.04,0.0,0.0,0.0,,,,582.4,1644.2,-15.9,-1628,-5976,0.89,0.0,0.0,0.0,,,,,,,,,,0,1,0,0,,0,,,0,4.5,-27.53,,243.43676,41.59925,52753,1171,431,0.00899053413758064
161354.25+235536.0,243.476054,23.926681,2.92,2489.7,2489.7,-15.7,-4924,-12235,0.42,3622.5,3622.5,-23.8,-5035,-12415,0.82,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,0,0,,,0,12.6,-27.15,,243.47605,23.926682,53520,1657,481,0.013645967436496804
161404.60+333656.8,243.519192,33.615799,2.29,0.0,0.0,0.0,,,,3669.2,3669.2,-24.1,-9281,-17548,0.75,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,10.5,-27.15,-27.01,243.51919,33.615799,53436,1683,134,0.005995934046901598
161415.16+421739.4,243.563201,42.294281,1.69,,,,,,,41.8,41.8,-3.5,-8757,-11102,0.06,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,8.9,,-26.79,243.5632,42.294281,52753,1171,322,0.0026629137086301943
161426.73+280458.2,243.611396,28.082854,2.96,952.4,952.4,-8.0,-5366,-9781,0.22,3270.5,3270.5,-25.4,-4511,-11202,0.75,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,0,0,,,0,5.7,-27.51,,243.6114,28.082854,53495,1577,549,0.012704655903017763
161443.53+461819.0,243.681407,46.305304,3.89,1561.7,1903.7,-15.5,-2461,-6809,0.87,11097.6,12002.5,-71.9,-2089,-25017,0.78,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,0,0,,,0,5.8,-27.27,,243.68142,46.305309,52443,814,536,0.03700323563332946
161443.71+503725.8,243.682163,50.623844,2.15,0.0,0.0,0.0,,,,680.1,680.1,-10.6,-12469,-22992,0.04,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,9.4,-27.21,-26.96,243.68216,50.623849,52051,623,26,0.0192599230537601
161443.96+244742.9,243.683181,24.795276,2.88,0.0,0.0,0.0,,,,4395.3,4395.3,-35.4,-5965,-21803,0.44,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,10.5,-27.23,,243.68318,24.795276,53493,1575,188,0.00326812334216861
161505.89+472308.6,243.774543,47.385742,2.42,0.0,0.0,0.0,,,,103.6,103.6,-3.4,-18018,-21179,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,8.9,-27.04,-26.88,243.77454,47.385741,52377,624,370,0.008150388530803382
161511.35+314728.3,243.79732,31.791209,2.09,76.7,292.1,-4.6,-1478,-6240,0.0,235.2,235.2,-8.5,-16551,-23629,0.08,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,0,0,,,0,26.9,-26.54,-26.46,243.79732,31.791209,53146,1420,363,0.0
161513.05+322018.7,243.80441,32.33855,1.86,0.0,0.0,0.0,,,,1554.7,2517.3,-25.9,-1947,-19590,0.57,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,10.5,-27.17,-27.09,243.80441,32.33855,53144,1419,29,0.0
161515.59+465931.9,243.814961,46.992198,0.98,,,,,,,,,,,,,,,,,,,4.9,4.9,-6.0,-3320,-5459,0.0,0,0,0,0,,,,0,0,,,-27.01,243.81496,46.992203,52377,624,377,0.018166720612276768
161517.35+252031.9,243.822309,25.342199,2.96,0.0,0.0,0.0,,,,1754.4,1754.4,-23.3,-4456,-16313,0.66,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,4.5,-27.49,,243.82231,25.342199,53496,1576,288,0.0032535631118890684
161518.59+380936.0,243.827499,38.160001,2.15,0.0,0.0,0.0,,,,146.6,295.5,-9.9,-2098,-15131,0.16,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,13.6,-26.92,-26.82,243.8275,38.160003,52759,1336,200,0.0077364405767099565
161534.26+274422.3,243.892791,27.739538,3.14,0.0,0.0,0.0,,,,5059.3,5059.3,-30.2,-9259,-18832,0.7,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,3.9,-27.61,,243.89279,27.739538,53495,1577,68,0.003186261605660999
161538.11+430301.2,243.908799,43.050334,4.1,0.0,0.0,0.0,,,,1887.3,1887.3,-15.8,-7593,-12075,0.86,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,1.3,-27.45,,243.9088,43.050333,52756,1170,16,0.0044587738411774125
161538.13+510849.6,243.908894,51.147112,2.17,0.0,0.0,0.0,,,,2242.4,2242.4,-18.7,-3882,-13881,0.2,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,11.5,-27.04,-26.84,243.9089,51.147099,52051,623,146,0.04872214382759136
161551.68+294346.5,243.965349,29.729596,1.52,,,,,,,0.0,0.0,0.0,,,,585.8,585.8,-7.5,-6345,-11862,0.0,0.0,0.0,0.0,,,,0,0,1,0,,,0,,0,15.2,,-26.59,243.96535,29.729596,52886,1407,363,0.003126151785906393
161603.28+490339.0,244.013678,49.060847,1.9,316.9,608.1,-7.8,-2495,-5601,0.53,1467.0,2707.7,-23.2,-1502,-7023,0.93,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,0,0,,,1,5.3,-27.49,-27.14,244.01369,49.060824,52054,622,608,0.08750504467205278
161605.20+413802.2,244.021677,41.633948,2.37,0.0,0.0,0.0,,,,20.7,20.7,-2.1,-16802,-19072,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,1,,,0,8.4,-27.06,-26.92,244.02168,41.633948,52753,1171,480,0.00807196942826109
161611.59+322717.0,244.048304,32.45473,3.7,5756.7,5756.7,-32.1,-5953,-18631,0.65,8395.1,8395.1,-47.0,-3442,-19429,0.67,0.0,0.0,0.0,,,,,,,,,,0,1,0,0,0,0,,,0,5.7,-27.29,,244.0483,32.45473,53146,1420,409,0.012150946097371442
161654.43+080127.0,244.226809,8.024171,1.61,,,,,,,391.9,391.9,-5.8,-6594,-10250,0.06,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,15.1,,-26.84,244.22681,8.0241712,53501,1732,341,0.003636738375003911
161656.87+075737.7,244.236993,7.960488,1.77,0.0,0.0,0.0,,,,0.0,94.6,-5.7,-1340,-3963,0.26,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,11.5,-27.19,-27.0,244.23699,7.9604878,53501,1732,350,0.010720135401361741
161714.12+243255.6,244.308841,24.548788,1.75,0.0,0.0,0.0,,,,6647.2,6647.2,-47.3,-4413,-19847,0.71,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,9.0,-27.29,-27.02,244.30884,24.548787,53476,1574,315,0.004866510787717707
161716.49+250208.1,244.318726,25.035607,3.94,2633.2,2633.2,-19.4,-5378,-12413,0.64,11739.9,11739.9,-67.9,-3557,-19200,0.93,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,0,0,,,0,3.8,-26.68,,244.31873,25.035607,53493,1575,144,0.013047047481744331
161727.75+254748.4,244.365625,25.796789,3.36,0.0,0.0,0.0,,,,5.5,5.5,-2.8,-14150,-16353,0.03,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,8.9,-27.1,,244.36563,25.796789,53496,1576,279,0.01620617705241526
161735.15+254808.8,244.396472,25.802459,2.1,1307.8,1307.8,-11.4,-5229,-9920,0.47,6066.3,6066.3,-38.3,-3063,-14579,0.79,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,1,1,0,0,0,0,,,0,8.5,-27.24,-27.06,244.39647,25.802459,53496,1576,228,0.0064821606842768035
161742.36+250934.3,244.426526,25.159538,1.79,122.5,122.5,-3.0,-4662,-7077,0.0,4908.5,5237.8,-32.1,-1943,-14495,0.58,443.5,443.5,-9.7,-3128,-11819,0.0,0.0,0.0,0.0,,,,0,1,1,0,0,0,0,,0,14.0,-27.07,-26.62,244.42653,25.159538,53496,1576,249,0.013033836196628975
161805.04+324001.9,244.521005,32.667202,1.76,0.0,0.0,0.0,,,,157.1,415.9,-5.6,-1494,-5842,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,16.6,-26.85,-26.67,244.521,32.667202,53239,1684,413,0.015152758101630501
161805.05+411322.9,244.521068,41.223047,1.47,,,,,,,,0.0,0.0,,,,717.6,717.6,-10.3,-3419,-7835,0.25,36.8,36.8,-5.8,-3586,-5932,0.0,0,0,0,0,,,0,0,0,7.1,,-26.93,244.52107,41.223047,52753,1171,192,0.0054154792496425306
161812.94+330155.9,244.553953,33.032218,2.03,0.0,0.0,0.0,,,,1531.5,1770.5,-24.7,-2048,-22920,0.11,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,15.2,-26.97,-26.62,244.55395,33.032218,53239,1684,416,0.009054333095423493
161841.71+365853.7,244.673816,36.981608,1.8,0.0,0.0,0.0,,,,163.3,642.7,-10.6,-1825,-6104,0.45,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,10.5,-27.1,-27.01,244.67382,36.981612,52764,1056,629,0.018430465353273633
161843.82+065609.9,244.682602,6.936096,1.97,0.0,0.0,0.0,,,,0.0,45.0,-7.6,-2066,-4343,0.76,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,5.3,-27.52,-27.27,244.6826,6.9360965,53501,1732,226,0.0073704810333172135
161938.12+511638.2,244.908863,51.277285,2.56,21.6,21.6,-6.2,-3192,-5332,0.74,259.2,1270.4,-16.4,-1302,-5788,0.71,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,0,0,,,0,2.5,-27.71,-27.54,244.90891,51.277262,52051,623,47,0.1343825544994766
161955.42+402900.8,244.980921,40.483573,1.57,,,,,,,943.5,2088.7,-18.5,-1762,-6800,0.68,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,17.3,,-26.58,244.98092,40.483574,52753,1171,213,0.004522981828805907
162016.30+415744.1,245.067926,41.962262,1.28,,,,,,,,,,,,,0.0,166.1,-5.8,-763,-3248,0.28,0.0,0.0,0.0,,,,0,0,1,0,,,0,,0,4.4,,-27.04,245.06793,41.962262,52753,1171,603,0.01070762950335468
162026.01+325943.7,245.108397,32.995498,1.67,,,,,,,5748.1,5748.1,-42.1,-4767,-23358,0.3,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,16.8,,-26.69,245.1084,32.995498,53239,1684,475,0.009058104249340594
162033.33+275500.9,245.138879,27.916939,1.85,0.0,0.0,0.0,,,,74.6,74.6,-4.2,-12629,-15177,0.08,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,7.4,-27.21,-27.05,245.13888,27.916939,52886,1407,127,0.0031810582010046605
162043.55+233346.2,245.181482,23.562842,1.84,0.0,0.0,0.0,,,,0.0,164.0,-4.3,-385,-3284,0.1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,16.8,-26.91,-26.72,245.18148,23.562842,53520,1657,622,0.006599679517972862
162102.73+491921.5,245.261408,49.322666,3.15,0.0,0.0,0.0,,,,835.1,835.1,-12.4,-3670,-10638,0.18,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,8.1,-27.32,,245.26142,49.322658,52145,625,383,0.04027773299993116
162107.47+290350.3,245.281145,29.063983,2.96,0.0,0.0,0.0,,,,2023.4,2431.6,-25.6,-2444,-12791,0.65,0.0,0.0,0.0,,,,,,,,,,0,0,0,0,,0,,,0,5.1,-27.56,,245.28115,29.063983,52886,1407,504,0.01573339964973863
162122.54+075808.4,245.343925,7.969016,2.14,0.0,0.0,0.0,,,,100.8,100.8,-2.9,-14032,-17130,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,20.5,-26.68,-26.6,245.34393,7.9690157,53501,1732,445,0.017858863281133026
162143.00+493908.6,245.429168,49.652402,1.81,0.0,0.0,0.0,,,,267.9,267.9,-5.8,-8274,-11515,0.17,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,0,0,0,,0,,,0,5.7,-27.32,-27.13,245.42913,49.652407,52145,625,325,0.09037808711819253
162143.78+355533.9,245.43244,35.926091,2.05,0.0,0.0,0.0,,,,0.0,365.9,-9.9,-1487,-4661,0.72,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0,1,0,0,,0,,,0,20.4,-26.66,-26.53,245.43245,35.926096,52522,1057,535,0.03426123522749202
162216.46+344941.5,245.5686,34.828202,3.11,0.0,0.0,0.0,,,,0.0,221.2,-7.7,-2166,-4720,0.59,0.0,0.0,0.0,,,,,,,,,,0,1,0,0,,0,,,0,4.8,-27.55,,245.5686,34.828204,52522,1057,155,0.007200000005568831
